TreeID,species,northing,easting,latitude,longitude,SPlocation,remarks
362,quercus.robur,169171,494339,51.4137,-0.644854,Nash's field,"NA"
363,quercus.robur,169159,494346,51.4136,-0.644761,Nash's field,"NA"
364,quercus.robur,169171,494341,51.4137,-0.644825,Nash's field,"NA"
365,quercus.robur,169174,494343,51.4137,-0.644799,Nash's field,"NA"
366,quercus.robur,169175,494351,51.4138,-0.644687,Nash's field,"NA"
367,quercus.robur,169174,494350,51.4137,-0.644696,Nash's field,"NA"
368,quercus.robur,169173,494356,51.4137,-0.644616,Nash's field,"NA"
369,quercus.robur,169177,494358,51.4138,-0.644588,Nash's field,"NA"
370,quercus.robur,169177,494362,51.4138,-0.64453,Nash's field,"NA"
371,quercus.robur,169176,494361,51.4138,-0.644541,Nash's field,"NA"
372,quercus.robur,169174,494368,51.4137,-0.644436,Nash's field,"NA"
373,quercus.robur,169173,494350,51.4137,-0.644707,Nash's field,"NA"
374,quercus.robur,169174,494353,51.4137,-0.644653,Nash's field,"NA"
375,quercus.robur,169175,494354,51.4138,-0.644647,Nash's field,"NA"
376,quercus.robur,169196,494516,51.4139,-0.64231,The elms,"NA"
377,quercus.robur,169196,494513,51.4139,-0.642348,The elms,"NA"
378,quercus.robur,169192,494514,51.4139,-0.64234,The elms,"NA"
379,quercus.robur,169193,494513,51.4139,-0.642358,The elms,"NA"
380,quercus.robur,169189,494511,51.4139,-0.642385,The elms,"NA"
381,quercus.robur,169193,494515,51.4139,-0.642328,The elms,"NA"
382,quercus.robur,169193,494512,51.4139,-0.642367,The elms,"NA"
383,quercus.robur,169193,494504,51.4139,-0.642484,The elms,"NA"
384,quercus.robur,169190,494506,51.4139,-0.642447,The elms,"NA"
385,quercus.robur,169191,494499,51.4139,-0.642549,The elms,"NA"
386,quercus.robur,169191,494499,51.4139,-0.64255,The elms,"NA"
387,quercus.robur,169189,494504,51.4139,-0.642484,The elms,"NA"
388,quercus.robur,169189,494504,51.4139,-0.642482,The elms,"NA"
389,quercus.robur,169183,494503,51.4138,-0.642501,The elms,"NA"
390,quercus.robur,169190,494511,51.4139,-0.642385,The elms,"NA"
391,quercus.robur,169188,494510,51.4138,-0.642399,The elms,"NA"
392,quercus.robur,169186,494508,51.4138,-0.642421,The elms,"NA"
393,quercus.robur,169185,494509,51.4138,-0.64241,The elms,"NA"
394,quercus.robur,169183,494509,51.4138,-0.642414,The elms,"NA"
395,quercus.robur,169182,494505,51.4138,-0.642467,The elms,"NA"
396,quercus.robur,169187,494511,51.4138,-0.642382,The elms,"NA"
397,quercus.robur,169182,494508,51.4138,-0.642431,The elms,"NA"
398,quercus.robur,169186,494511,51.4138,-0.642383,The elms,"NA"
399,quercus.robur,169179,494508,51.4138,-0.642432,The elms,"NA"
400,quercus.robur,169176,494505,51.4137,-0.642476,The elms,"NA"
401,quercus.robur,169179,494506,51.4138,-0.64246,The elms,"NA"
402,quercus.robur,169181,494503,51.4138,-0.642493,The elms,"NA"
403,quercus.robur,169182,494506,51.4138,-0.642451,The elms,"NA"
404,quercus.robur,169180,494507,51.4138,-0.642448,The elms,"NA"
405,quercus.robur,169178,494509,51.4138,-0.642419,The elms,"NA"
406,quercus.robur,169175,494508,51.4137,-0.642421,The elms,"NA"
407,quercus.robur,169173,494500,51.4137,-0.642549,The elms,"NA"
408,quercus.robur,169169,494503,51.4137,-0.642507,The elms,"NA"
409,quercus.robur,169162,494508,51.4136,-0.642439,The elms,"NA"
410,quercus.robur,169156,494499,51.4136,-0.642567,The elms,"NA"
411,quercus.robur,169156,494499,51.4136,-0.642567,The elms,"NA"
412,quercus.robur,169160,494494,51.4136,-0.642637,The elms,"NA"
413,quercus.robur,169165,494492,51.4136,-0.64266,The elms,"NA"
414,quercus.robur,169167,494490,51.4137,-0.642682,The elms,"NA"
415,quercus.robur,169161,494490,51.4136,-0.642684,The elms,"NA"
416,quercus.robur,169160,494489,51.4136,-0.642709,The elms,"NA"
417,quercus.robur,169160,494494,51.4136,-0.642637,The elms,"NA"
418,quercus.robur,169148,494502,51.4135,-0.642525,The elms,"NA"
419,quercus.robur,169149,494508,51.4135,-0.64243,The elms,"NA"
420,quercus.robur,169147,494506,51.4135,-0.642468,The elms,"NA"
421,quercus.robur,169151,494499,51.4135,-0.642565,The elms,"NA"
422,quercus.robur,169152,494497,51.4135,-0.642587,The elms,"NA"
423,quercus.robur,169150,494492,51.4135,-0.642659,The elms,"NA"
424,quercus.robur,169151,494493,51.4135,-0.642654,The elms,"NA"
425,quercus.robur,169145,494487,51.4135,-0.642741,The elms,"NA"
426,quercus.robur,169140,494491,51.4134,-0.642684,The elms,"NA"
427,quercus.robur,169140,494490,51.4134,-0.642697,The elms,"NA"
428,quercus.robur,169140,494493,51.4134,-0.64266,The elms,"NA"
429,quercus.robur,169139,494494,51.4134,-0.642644,The elms,"NA"
430,quercus.robur,169135,494490,51.4134,-0.642691,The elms,"NA"
431,quercus.robur,169133,494489,51.4134,-0.642706,The elms,"NA"
432,quercus.robur,169134,494493,51.4134,-0.642656,The elms,"NA"
433,quercus.robur,169132,494497,51.4133,-0.642597,The elms,"NA"
434,quercus.robur,169131,494494,51.4133,-0.642643,The elms,"NA"
435,quercus.robur,169131,494493,51.4133,-0.642651,The elms,"NA"
436,quercus.robur,169115,494484,51.4132,-0.642784,The elms,"NA"
437,quercus.robur,169126,494496,51.4133,-0.642619,The elms,"NA"
438,quercus.robur,169125,494493,51.4133,-0.642655,The elms,"NA"
439,quercus.robur,169125,494493,51.4133,-0.64266,The elms,"NA"
440,quercus.robur,169119,494488,51.4132,-0.642737,The elms,"NA"
441,quercus.robur,169119,494488,51.4132,-0.642737,The elms,"NA"
442,quercus.robur,169119,494488,51.4132,-0.642737,The elms,"NA"
443,quercus.robur,169126,494484,51.4133,-0.64279,The elms,"NA"
444,quercus.robur,169122,494484,51.4133,-0.64279,The elms,"NA"
445,quercus.robur,169118,494491,51.4132,-0.642683,The elms,"NA"
446,quercus.robur,169112,494489,51.4132,-0.642714,The elms,"NA"
447,quercus.robur,169111,494486,51.4132,-0.642767,The elms,"NA"
448,quercus.petraea,168460,494593,51.4073,-0.641403,Japanese garden,"sold land"
449,quercus.petraea,168460,494593,51.4073,-0.641403,Japanese garden,"sold land"
450,quercus.petraea,168460,494593,51.4073,-0.641403,Japanese garden,"sold land"
451,quercus.petraea,168460,494593,51.4073,-0.641403,Japanese garden,"sold land"
452,quercus.robur,168520,494622,51.4078,-0.640957,Japanese garden,"sold land"
453,quercus.robur,168428,494693,51.407,-0.639966,Japanese garden,"sold land; veteran"
454,quercus.robur,168526,494729,51.4079,-0.639424,Japanese garden,"sold land"
455,quercus.robur,168431,494815,51.407,-0.638212,Business park,"sold land"
456,quercus.robur,NULL,NULL,NULL,NULL,Japanese garden,"NA"
457,quercus.robur,NULL,NULL,NULL,NULL,Japanese garden,"NA"
458,quercus.robur,168434,494766,51.407,-0.638921,Japanese garden,"sold land"
459,quercus.robur,NULL,NULL,NULL,NULL,Japanese garden,"NA"
460,quercus.robur,168430,494766,51.407,-0.638918,Japanese garden,"sold land"
461,quercus.robur,168431,494759,51.407,-0.63902,Japanese garden,"sold land"
462,quercus.robur,168432,494757,51.407,-0.639044,Japanese garden,"sold land"
463,quercus.robur,NULL,NULL,NULL,NULL,Japanese garden,"NA"
464,quercus.robur,168433,494755,51.407,-0.639072,Japanese garden,"sold land"
465,quercus.robur,168431,494757,51.407,-0.63905,Japanese garden,"sold land"
466,quercus.robur,168433,494754,51.407,-0.639086,Japanese garden,"sold land"
467,quercus.robur,168436,494752,51.407,-0.639123,Japanese garden,"sold land"
468,quercus.robur,168441,494748,51.4071,-0.639179,Japanese garden,"sold land"
469,quercus.robur,168439,494746,51.4071,-0.639207,Japanese garden,"sold land"
470,quercus.robur,168420,494756,51.4069,-0.639061,Japanese garden,"sold land"
471,quercus.robur,168428,494734,51.407,-0.639383,Japanese garden,"sold land"
472,quercus.robur,168413,494738,51.4068,-0.639326,Japanese garden,"sold land"
473,quercus.robur,168416,494701,51.4069,-0.639858,Japanese garden,"sold land"
474,quercus.robur,168386,494697,51.4066,-0.639919,Japanese garden,"sold land"
475,quercus.robur,168400,494695,51.4067,-0.639943,Japanese garden,"sold land"
476,quercus.robur,168400,494702,51.4067,-0.639842,Japanese garden,"sold land"
477,quercus.robur,168387,494713,51.4066,-0.639698,Japanese garden,"sold land"
478,quercus.sp,168408,494688,51.4068,-0.64005,Japanese garden,"sold land, not Q. robur
"
479,quercus.robur,168408,494688,51.4068,-0.64005,Japanese garden,"sold land"
480,quercus.robur,168418,494668,51.4069,-0.640325,Japanese garden,"sold land"
481,quercus.robur,168405,494641,51.4068,-0.640717,Japanese garden,"sold land"
482,quercus.robur,168404,494642,51.4068,-0.640702,Japanese garden,"sold land"
483,quercus.robur,168377,494566,51.4065,-0.641804,Pinetum,"sold land"
484,quercus.robur,168391,494542,51.4067,-0.642147,Pinetum,"sold land"
485,quercus.robur,168350,494486,51.4063,-0.642963,Tractor shed,"sold land"
486,quercus.robur,168452,494742,51.4072,-0.639253,Japanese garden,"sold land; veteran"
487,quercus.robur,168438,494730,51.4071,-0.639433,Japanese garden,"sold land"
488,quercus.robur,168447,494737,51.4071,-0.639328,Japanese garden,"sold land"
489,quercus.robur,168444,494738,51.4071,-0.639319,Japanese garden,"sold land"
490,quercus.robur,168453,494733,51.4072,-0.639393,Japanese garden,"sold land"
491,quercus.robur,168453,494733,51.4072,-0.639393,Japanese garden,"sold land"
492,quercus.robur,168453,494726,51.4072,-0.639493,Japanese garden,"sold land"
493,quercus.robur,168469,494727,51.4073,-0.639467,Japanese garden,"sold land"
494,quercus.robur,168469,494727,51.4073,-0.639467,Japanese garden,"sold land"
495,quercus.robur,168454,494732,51.4072,-0.639407,Japanese garden,"sold land"
496,quercus.petraea,168457,494734,51.4072,-0.639373,Japanese garden,"sold land"
497,quercus.robur,168466,494738,51.4073,-0.639316,Japanese garden,"sold land"
498,quercus.robur,168458,494739,51.4072,-0.639304,Japanese garden,"sold land"
499,quercus.robur,168452,494726,51.4072,-0.639492,Japanese garden,"oak14; sold land"
500,quercus.robur,168468,494731,51.4073,-0.639405,Japanese garden,"sold land"
501,quercus.robur,168469,494751,51.4073,-0.639117,Japanese garden,"sold land"
502,quercus.robur,NULL,NULL,NULL,NULL,Japanese garden,"sold land"
503,quercus.robur,168448,494739,51.4072,-0.639301,Japanese garden,"sold land"
504,quercus.robur,168465,494733,51.4073,-0.639383,Japanese garden,"sold land"
505,quercus.robur,168463,494734,51.4073,-0.639373,Japanese garden,"sold land"
506,quercus.robur,168465,494733,51.4073,-0.639383,Japanese garden,"sold land"
507,quercus.robur,NULL,NULL,NULL,NULL,Japanese garden,"sold land"
508,quercus.robur,168449,494746,51.4072,-0.639204,Japanese garden,"sold land"
509,quercus.robur,168451,494744,51.4072,-0.639224,Japanese garden,"sold land"
510,quercus.robur,168445,494741,51.4071,-0.639273,Japanese garden,"sold land"
511,quercus.robur,168487,494731,51.4075,-0.63941,Japanese garden,"sold land"
512,quercus.robur,168455,494699,51.4072,-0.639874,Japanese garden,"sold land"
513,quercus.robur,168524,494536,51.4079,-0.642203,Japanese garden,"sold land"
514,quercus.robur,168555,494395,51.4082,-0.644221,Drive hill,"sold land"
515,quercus.robur,168548,494385,51.4081,-0.644368,Drive hill,"sold land"
516,quercus.robur,168564,494370,51.4083,-0.644581,Drive hill,"sold land"
517,quercus.robur,168551,494366,51.4081,-0.644629,Rookery slope,"NA"
518,quercus.robur,168541,494360,51.4081,-0.64473,Rookery slope,"NA"
519,quercus.robur,168544,494344,51.4081,-0.644947,Rookery slope,"NA"
520,quercus.robur,168539,494346,51.408,-0.64492,Rookery slope,"NA"
521,quercus.robur,168524,494345,51.4079,-0.644946,Rookery slope,"veteran"
522,quercus.robur,168533,494342,51.408,-0.64499,Rookery slope,"NA"
523,quercus.robur,168530,494335,51.408,-0.645084,Rookery slope,"NA"
524,quercus.robur,168547,494346,51.4081,-0.644928,Rookery slope,"NA"
525,quercus.robur,168546,494341,51.4081,-0.644996,Rookery slope,"NA"
526,quercus.robur,168549,494332,51.4081,-0.645118,Rookery slope,"NA"
527,quercus.robur,168551,494331,51.4081,-0.645136,Rookery slope,"NA"
528,quercus.robur,168529,494335,51.408,-0.645087,Rookery slope,"NA"
529,quercus.robur,168556,494334,51.4082,-0.645098,Rookery slope,"NA"
530,quercus.robur,168556,494322,51.4082,-0.645261,Rookery slope,"NA"
531,quercus.robur,168385,494430,51.4066,-0.643755,Tractor shed,"sold land; veteran"
532,quercus.robur,168498,494291,51.4077,-0.645722,Rookery slope,"NA"
533,quercus.robur,168496,494293,51.4077,-0.645696,Rookery slope,"NA"
534,quercus.robur,168487,494300,51.4076,-0.645604,Rookery slope,"NA"
535,quercus.robur,168488,494301,51.4076,-0.645593,Rookery slope,"NA"
536,quercus.robur,168486,494302,51.4076,-0.645566,Rookery slope,"NA"
537,quercus.robur,168489,494303,51.4076,-0.645561,Rookery slope,"NA"
538,quercus.robur,168492,494311,51.4076,-0.645441,Rookery slope,"NA"
539,quercus.robur,168511,494308,51.4078,-0.645486,Rookery slope,"NA"
540,quercus.robur,168519,494291,51.4079,-0.645721,Rookery slope,"NA"
541,quercus.robur,168514,494298,51.4078,-0.645619,Rookery slope,"NA"
542,quercus.robur,168508,494293,51.4078,-0.645699,Rookery slope,"NA"
543,quercus.robur,168511,494292,51.4078,-0.645706,Rookery slope,"NA"
544,quercus.robur,168507,494293,51.4078,-0.645692,Rookery slope,"NA"
545,quercus.robur,168494,494293,51.4076,-0.645699,Rookery slope,"NA"
546,quercus.robur,168566,494238,51.4083,-0.646467,Rookery slope,"NA"
547,quercus.robur,168562,494242,51.4083,-0.646422,Rookery slope,"NA"
548,quercus.robur,168561,494240,51.4083,-0.646439,Rookery slope,"NA"
549,quercus.robur,168553,494308,51.4082,-0.645474,Rookery slope,"NA"
550,quercus.robur,168555,494304,51.4082,-0.645525,Rookery slope,"NA"
551,quercus.robur,168558,494302,51.4082,-0.645552,Rookery slope,"NA"
552,quercus.robur,168554,494300,51.4082,-0.645582,Rookery slope,"NA"
553,quercus.robur,168536,494300,51.408,-0.645594,Rookery slope,"NA"
554,quercus.robur,168552,494303,51.4082,-0.645539,Rookery slope,"NA"
555,quercus.robur,168553,494289,51.4082,-0.645742,Rookery slope,"NA"
556,quercus.robur,168552,494284,51.4082,-0.645812,Rookery slope,"NA"
557,quercus.robur,168546,494286,51.4081,-0.645793,Rookery slope,"NA"
558,quercus.robur,168559,494271,51.4082,-0.645995,Rookery slope,"NA"
559,quercus.robur,168543,494277,51.4081,-0.645914,Rookery slope,"NA"
560,quercus.robur,168542,494274,51.4081,-0.645964,Rookery slope,"NA"
561,quercus.robur,168533,494271,51.408,-0.646012,Rookery slope,"NA"
562,quercus.robur,168546,494280,51.4081,-0.645877,Rookery slope,"NA"
563,quercus.robur,168547,494281,51.4081,-0.645856,Rookery slope,"NA"
564,quercus.robur,168539,494283,51.4081,-0.645837,Rookery slope,"NA"
565,quercus.robur,168544,494273,51.4081,-0.645974,Rookery slope,"NA"
566,quercus.robur,168526,494271,51.4079,-0.646004,Rookery slope,"NA"
567,quercus.robur,168530,494268,51.408,-0.646049,Rookery slope,"NA"
568,quercus.robur,168540,494277,51.4081,-0.645918,Rookery slope,"NA"
569,quercus.robur,168531,494278,51.408,-0.6459,Rookery slope,"NA"
570,quercus.robur,168534,494295,51.408,-0.645662,Rookery slope,"NA"
571,quercus.robur,168537,494299,51.408,-0.645602,Rookery slope,"NA"
572,quercus.robur,168536,494300,51.408,-0.645594,Rookery slope,"NA"
573,quercus.robur,168438,494090,51.4072,-0.64863,Ashurst orchard,"oak30; veteran"
574,quercus.robur,168441,494107,51.4072,-0.648392,Ashurst orchard,"veteran"
575,quercus.robur,168433,494126,51.4071,-0.648115,Ashurst orchard,"veteran"
576,quercus.robur,168439,494136,51.4072,-0.647973,Ashurst orchard,"veteran"
577,quercus.robur,168421,494151,51.407,-0.647762,Ashurst orchard,"NA"
578,quercus.robur,168438,494159,51.4072,-0.647639,Ashurst orchard,"veteran"
579,quercus.robur,168485,494188,51.4076,-0.647208,Rookery slope,"NA"
580,quercus.robur,168482,494176,51.4076,-0.647379,Rookery slope,"NA"
581,quercus.robur,168478,494158,51.4075,-0.647641,Rookery slope,"NA"
582,quercus.robur,168504,494176,51.4078,-0.647384,Rookery slope,"veteran"
583,quercus.robur,168549,494197,51.4082,-0.647069,Rookery slope,"NA"
584,quercus.robur,168565,494197,51.4083,-0.647064,Rookery slope,"NA"
585,quercus.robur,168713,494201,51.4096,-0.646965,Elm slope,"NA"
586,quercus.robur,168759,494199,51.41,-0.64698,Low church field,"NA"
587,quercus.robur,168754,494198,51.41,-0.646995,Low church field,"NA"
588,quercus.robur,168753,494198,51.41,-0.646991,Low church field,"NA"
589,quercus.robur,168745,494200,51.4099,-0.646971,Low church field,"NA"
590,quercus.robur,168743,494202,51.4099,-0.646944,Low church field,"veteran"
591,quercus.robur,168764,494201,51.4101,-0.646957,Low church field,"NA"
592,quercus.robur,168762,494200,51.4101,-0.646967,Low church field,"NA"
593,quercus.robur,168770,494193,51.4101,-0.647061,Low church field,"NA"
594,quercus.robur,168771,494199,51.4102,-0.64698,Low church field,"NA"
595,quercus.robur,168772,494201,51.4102,-0.646953,Low church field,"NA"
596,quercus.robur,168770,494202,51.4101,-0.64693,Low church field,"NA"
597,quercus.robur,168774,494204,51.4102,-0.646903,Low church field,"NA"
598,quercus.robur,168773,494197,51.4102,-0.647,Low church field,"NA"
599,quercus.robur,168773,494197,51.4102,-0.647012,Low church field,"NA"
600,quercus.robur,168799,494190,51.4104,-0.647102,Hell hill,"NA"
601,quercus.robur,168800,494190,51.4104,-0.647101,Hell hill,"NA"
602,quercus.robur,168812,494188,51.4105,-0.647122,Hell hill,"NA"
603,quercus.robur,168825,494189,51.4106,-0.647108,Hell hill,"veteran"
604,quercus.robur,168834,494193,51.4107,-0.647044,Hell hill,"veteran"
605,quercus.robur,168865,494189,51.411,-0.647103,Hell hill,"veteran"
606,quercus.robur,168876,494209,51.4111,-0.646811,Hell hill,"NA"
607,quercus.robur,168873,494208,51.4111,-0.646815,Hell hill,"NA"
608,quercus.robur,168873,494206,51.4111,-0.646848,Hell hill,"NA"
609,quercus.robur,168862,494204,51.411,-0.646884,Hell hill,"NA"
610,quercus.robur,168852,494192,51.4109,-0.647062,Hell hill,"NA"
611,quercus.robur,168894,494687,51.4111,-0.640026,Observatory copse,"NA"
612,quercus.robur,168895,494688,51.4112,-0.639916,Observatory copse,"NA"
613,quercus.robur,168896,494700,51.4112,-0.63974,Observatory copse,"NA"
614,quercus.robur,168913,494694,51.4113,-0.639824,Observatory copse,"NA"
615,quercus.robur,168907,494702,51.4113,-0.639716,Observatory copse,"NA"
616,quercus.robur,168906,494688,51.4113,-0.639919,Observatory copse,"NA"
617,quercus.robur,168887,494671,51.4111,-0.640163,Observatory copse,"NA"
618,quercus.robur,168896,494669,51.4112,-0.640191,Observatory copse,"NA"
619,quercus.robur,168957,494668,51.4117,-0.640191,Observatory copse,"NA"
620,quercus.robur,168955,494669,51.4117,-0.640168,Observatory copse,"NA"
621,quercus.robur,168957,494669,51.4117,-0.64017,Observatory copse,"NA"
622,quercus.robur,168943,494679,51.4116,-0.640035,Observatory copse,"NA"
623,quercus.robur,168943,494680,51.4116,-0.640022,Observatory copse,"NA"
624,quercus.robur,169176,494501,51.4137,-0.642524,The elms,"NA"
625,quercus.robur,NULL,NULL,NULL,NULL,Gunnes's hill,"NA"
626,quercus.robur,168971,494670,51.4119,-0.640159,Observatory copse,"Tree core project
"
627,quercus.robur,168974,494669,51.4119,-0.640162,Observatory copse,"NA"
