TreeID,TreeForm,Girth_cm,Stems,HeightGirth_cm,Estimated,Date
1724,maiden,76,1,130,0,"2016-2019
"
1725,maiden,73,1,130,0,"2016-2019
"
1727,maiden,117,NULL,NA,NULL,"2007-2015
"
1727,maiden,173,1,100,0,"2016-2019
"
1728,maiden,182,NULL,NA,NULL,"2007-2015
"
1728,maiden,154,1,130,0,"2016-2019
"
1729,maiden,137,NULL,NA,NULL,"2007-2015
"
1729,maiden,154,1,130,0,"2016-2019
"
1730,maiden,137,NULL,NA,NULL,"2007-2015
"
1730,maiden,145,1,130,0,"2016-2019
"
1731,maiden,115,NULL,NA,NULL,"2007-2015
"
1731,maiden,127,1,130,0,"2016-2019
"
1732,maiden,545,1,130,0,"2016-2019
"
1733,maiden,49,NULL,NA,NULL,"2007-2015
"
1733,maiden,51,1,130,0,"2016-2019
"
1734,maiden,95,NULL,NA,NULL,"2007-2015
"
1734,maiden,103,1,130,0,"2016-2019
"
1735,maiden,79,NULL,NA,NULL,"2007-2015
"
1735,maiden,95,1,110,0,"2016-2019
"
1736,maiden,289,1,130,0,"2016-2019
"
1737,maiden,530,1,130,0,"2016-2019
"
1738,maiden,127,NULL,NA,NULL,"2007-2015
"
1739,maiden,121,NULL,NA,NULL,"2007-2015
"
1740,maiden,133,NULL,NA,NULL,"2007-2015
"
1740,maiden,135,1,130,0,"2016-2019
"
1741,maiden,126,NULL,NA,NULL,"2007-2015
"
1741,maiden,135,1,130,0,"2016-2019
"
1742,maiden,68,NULL,NA,NULL,"2007-2015
"
1742,maiden,67,1,130,0,"2016-2019
"
1743,maiden,90,NULL,NA,NULL,"2007-2015
"
1743,maiden,93,1,130,0,"2016-2019
"
1744,maiden,70,NULL,NA,NULL,"2007-2015
"
1744,maiden,77,1,130,0,"2016-2019
"
1745,maiden,38,NULL,NA,NULL,"2007-2015
"
1745,maiden,37,1,130,0,"2016-2019
"
1746,maiden,75,NULL,NA,NULL,"2007-2015
"
1746,maiden,75,1,130,0,"2016-2019
"
1747,maiden,28,NULL,NA,NULL,"2007-2015
"
1747,maiden,26,1,130,0,"2016-2019
"
1748,maiden,47,NULL,NA,NULL,"2007-2015
"
1748,maiden,45,1,130,0,"2016-2019
"
1749,maiden,45,NULL,NA,NULL,"2007-2015
"
1749,maiden,41,1,130,0,"2016-2019
"
1750,maiden,68,NULL,NA,NULL,"2007-2015
"
1750,maiden,68,1,130,0,"2016-2019
"
1751,multistem,199,NULL,NA,NULL,"2007-2015
"
1751,multistem,291,2,130,0,"2016-2019
"
1752,maiden,111,NULL,NA,NULL,"2007-2015
"
1752,maiden,120,1,130,0,"2016-2019
"
1753,maiden,250,NULL,NA,NULL,"2007-2015
"
1753,maiden,276,1,130,0,"2016-2019
"
1754,maiden,175,NULL,NA,NULL,"2007-2015
"
1754,maiden,223,1,50,0,"2016-2019
"
1755,maiden,60,NULL,NA,NULL,"2007-2015
"
1755,maiden,45,1,130,0,"2016-2019
"
1756,maiden,172,NULL,NA,NULL,"2007-2015
"
1756,maiden,222,1,80,0,"2016-2019
"
1757,maiden,110,NULL,NA,NULL,"2007-2015
"
1758,maiden,150,NULL,NA,NULL,"2007-2015
"
1758,maiden,170,1,130,0,"2016-2019
"
1759,maiden,121,NULL,NA,NULL,"2007-2015
"
1759,maiden,184,1,80,0,"2016-2019
"
1760,maiden,86,NULL,NA,NULL,"2007-2015
"
1760,maiden,70,1,130,0,"2016-2019
"
1761,multistem,159,NULL,NA,NULL,"2007-2015
"
1761,multistem,346,1,base,0,"2016-2019
"
1762,maiden,84,NULL,NA,NULL,"2007-2015
"
1762,maiden,82,1,130,0,"2016-2019
"
1763,maiden,89,NULL,NA,NULL,"2007-2015
"
1763,maiden,87,1,130,0,"2016-2019
"
1764,maiden,170,NULL,NA,NULL,"2007-2015
"
1765,maiden,166,NULL,NA,NULL,"2007-2015
"
1766,maiden,129,NULL,NA,NULL,"2007-2015
"
1767,maiden,180,NULL,NA,NULL,"2007-2015
"
1768,maiden,120,NULL,NA,NULL,"2007-2015
"
1769,maiden,180,NULL,NA,NULL,"2007-2015
"
1770,maiden,165,NULL,NA,NULL,"2007-2015
"
1771,maiden,126,NULL,NA,NULL,"2007-2015
"
1772,maiden,118,NULL,NA,NULL,"2007-2015
"
1773,maiden,151,NULL,NA,NULL,"2007-2015
"
1774,maiden,55,NULL,NA,NULL,"2007-2015
"
1775,maiden,115,NULL,NA,NULL,"2007-2015
"
1777,maiden,122,NULL,NA,NULL,"2007-2015
"
1778,maiden,100,NULL,NA,NULL,"2007-2015
"
1779,maiden,96,NULL,NA,NULL,"2007-2015
"
1780,maiden,95,NULL,NA,NULL,"2007-2015
"
1781,maiden,158,NULL,NA,NULL,"2007-2015
"
1782,maiden,212,NULL,NA,NULL,"2007-2015
"
1783,maiden,73,NULL,NA,NULL,"2007-2015
"
1784,maiden,94,NULL,NA,NULL,"2007-2015
"
1785,maiden,215,NULL,NA,NULL,"2007-2015
"
1786,maiden,120,NULL,NA,NULL,"2007-2015
"
1787,maiden,95,NULL,NA,NULL,"2007-2015
"
1788,maiden,136,NULL,NA,NULL,"2007-2015
"
1789,maiden,99,NULL,NA,NULL,"2007-2015
"
1790,maiden,113,NULL,NA,NULL,"2007-2015
"
1791,maiden,18,NULL,NA,NULL,"2007-2015
"
1792,maiden,134,NULL,NA,NULL,"2007-2015
"
1793,maiden,158,NULL,NA,NULL,"2007-2015
"
1794,maiden,69,NULL,NA,NULL,"2007-2015
"
1795,maiden,114,NULL,NA,NULL,"2007-2015
"
1796,maiden,121,NULL,NA,NULL,"2007-2015
"
1797,maiden,148,NULL,NA,NULL,"2007-2015
"
1798,maiden,229,NULL,NA,NULL,"2007-2015
"
1799,maiden,141,NULL,NA,NULL,"2007-2015
"
1800,maiden,192,NULL,NA,NULL,"2007-2015
"
1801,maiden,115,NULL,NA,NULL,"2007-2015
"
1802,maiden,107,NULL,NA,NULL,"2007-2015
"
1803,maiden,73,NULL,NA,NULL,"2007-2015
"
1804,maiden,90,NULL,NA,NULL,"2007-2015
"
1805,maiden,73,NULL,NA,NULL,"2007-2015
"
1806,maiden,97,NULL,NA,NULL,"2007-2015
"
1807,maiden,47,NULL,NA,NULL,"2007-2015
"
1808,maiden,60,NULL,NA,NULL,"2007-2015
"
1809,maiden,62,NULL,NA,NULL,"2007-2015
"
1810,maiden,542,NULL,NA,NULL,"2007-2015
"
1811,maiden,81,NULL,NA,NULL,"2007-2015
"
1812,maiden,104,NULL,NA,NULL,"2007-2015
"
1813,maiden,106,NULL,NA,NULL,"2007-2015
"
1814,maiden,70,NULL,NA,NULL,"2007-2015
"
1815,maiden,93,NULL,NA,NULL,"2007-2015
"
1816,maiden,184,NULL,NA,NULL,"2007-2015
"
1817,maiden,95,NULL,NA,NULL,"2007-2015
"
1818,maiden,62,NULL,NA,NULL,"2007-2015
"
1819,maiden,82,NULL,NA,NULL,"2007-2015
"
1820,maiden,101,NULL,NA,NULL,"2007-2015
"
1821,maiden,158,NULL,NA,NULL,"2007-2015
"
1822,maiden,181,NULL,NA,NULL,"2007-2015
"
1823,maiden,130,NULL,NA,NULL,"2007-2015
"
1824,maiden,156,NULL,NA,NULL,"2007-2015
"
1825,maiden,72,NULL,NA,NULL,"2007-2015
"
1826,maiden,150,NULL,NA,NULL,"2007-2015
"
1827,maiden,103,NULL,NA,NULL,"2007-2015
"
1828,maiden,125,NULL,NA,NULL,"2007-2015
"
1829,maiden,52,NULL,NA,NULL,"2007-2015
"
1830,maiden,169,NULL,NA,NULL,"2007-2015
"
1831,maiden,130,NULL,NA,NULL,"2007-2015
"
1832,maiden,105,NULL,NA,NULL,"2007-2015
"
1833,maiden,152,NULL,NA,NULL,"2007-2015
"
1834,maiden,84,NULL,NA,NULL,"2007-2015
"
1835,maiden,58,NULL,NA,NULL,"2007-2015
"
1836,maiden,50,NULL,NA,NULL,"2007-2015
"
1836,maiden,53,1,130,0,"2016-2019
"
1837,maiden,44,NULL,NA,NULL,"2007-2015
"
1837,maiden,20,1,130,0,"2016-2019
"
1838,maiden,133,NULL,NA,NULL,"2007-2015
"
1838,maiden,133,1,130,0,"2016-2019
"
1839,maiden,98,NULL,NA,NULL,"2007-2015
"
1839,maiden,110,1,130,0,"2016-2019
"
1840,multistem,306,2,130,0,"2016-2019
"
1841,maiden,85,NULL,NA,NULL,"2007-2015
"
1841,maiden,90,1,130,0,"2016-2019
"
1842,maiden,97,NULL,NA,NULL,"2007-2015
"
1842,maiden,100,1,130,0,"2016-2019
"
1843,maiden,80,NULL,NA,NULL,"2007-2015
"
1843,maiden,70,1,130,0,"2016-2019
"
1844,maiden,127,NULL,NA,NULL,"2007-2015
"
1844,maiden,135,1,130,0,"2016-2019
"
1845,maiden,158,NULL,NA,NULL,"2007-2015
"
1845,maiden,169,1,130,0,"2016-2019
"
1846,multistem,181,NULL,NA,NULL,"2007-2015
"
1846,multistem,268,2,130,0,"2016-2019
"
1847,maiden,183,NULL,NA,NULL,"2007-2015
"
1848,maiden,143,NULL,NA,NULL,"2007-2015
"
1849,maiden,135,NULL,NA,NULL,"2007-2015
"
1850,maiden,110,NULL,NA,NULL,"2007-2015
"
1851,maiden,36,NULL,NA,NULL,"2007-2015
"
1852,maiden,173,NULL,NA,NULL,"2007-2015
"
1852,maiden,200,1,130,0,"2016-2019
"
1853,maiden,68,NULL,NA,NULL,"2007-2015
"
1854,maiden,143,NULL,NA,NULL,"2007-2015
"
1855,maiden,118,NULL,NA,NULL,"2007-2015
"
1856,maiden,148,NULL,NA,NULL,"2007-2015
"
1857,maiden,176,NULL,NA,NULL,"2007-2015
"
1858,maiden,77,NULL,NA,NULL,"2007-2015
"
1859,maiden,163,NULL,NA,NULL,"2007-2015
"
1860,maiden,61,NULL,NA,NULL,"2007-2015
"
1864,maiden,97,NULL,NA,NULL,"2007-2015
"
1865,maiden,39,NULL,NA,NULL,"2007-2015
"
1866,maiden,44,NULL,NA,NULL,"2007-2015
"
1867,maiden,92,NULL,NA,NULL,"2007-2015
"
1868,maiden,46,NULL,NA,NULL,"2007-2015
"
1869,maiden,61,NULL,NA,NULL,"2007-2015
"
1870,maiden,69,NULL,NA,NULL,"2007-2015
"
1871,maiden,225,NULL,NA,NULL,"2007-2015
"
1871,maiden,235,1,130,0,"2016-2019
"
1872,maiden,201,NULL,NA,NULL,"2007-2015
"
1873,maiden,48,NULL,NA,NULL,"2007-2015
"
1875,maiden,183,NULL,NA,NULL,"2007-2015
"
1876,maiden,47,NULL,NA,NULL,"2007-2015
"
1877,maiden,186,NULL,NA,NULL,"2007-2015
"
1878,maiden,30,NULL,NA,NULL,"2007-2015
"
1879,maiden,96,NULL,NA,NULL,"2007-2015
"
1880,maiden,98,NULL,NA,NULL,"2007-2015
"
1881,maiden,46,NULL,NA,NULL,"2007-2015
"
1882,maiden,71,NULL,NA,NULL,"2007-2015
"
1883,maiden,129,NULL,NA,NULL,"2007-2015
"
1884,maiden,291,NULL,NA,NULL,"2007-2015
"
1885,maiden,150,NULL,NA,NULL,"2007-2015
"
1886,maiden,140,NULL,NA,NULL,"2007-2015
"
1887,maiden,202,NULL,NA,NULL,"2007-2015
"
1888,maiden,46,NULL,NA,NULL,"2007-2015
"
1889,maiden,113,NULL,NA,NULL,"2007-2015
"
1890,maiden,79,NULL,NA,NULL,"2007-2015
"
1891,maiden,66,NULL,NA,NULL,"2007-2015
"
1892,maiden,108,NULL,NA,NULL,"2007-2015
"
1893,maiden,88,NULL,NA,NULL,"2007-2015
"
1894,maiden,113,NULL,NA,NULL,"2007-2015
"
1895,maiden,91,NULL,NA,NULL,"2007-2015
"
1896,maiden,33,NULL,NA,NULL,"2007-2015
"
1897,maiden,95,NULL,NA,NULL,"2007-2015
"
1898,maiden,65,NULL,NA,NULL,"2007-2015
"
1899,maiden,44,NULL,NA,NULL,"2007-2015
"
1900,maiden,84,NULL,NA,NULL,"2007-2015
"
1901,maiden,76,NULL,NA,NULL,"2007-2015
"
1902,maiden,65,NULL,NA,NULL,"2007-2015
"
1903,maiden,93,NULL,NA,NULL,"2007-2015
"
1903,maiden,80,1,130,0,"2016-2019
"
1904,maiden,100,NULL,NA,NULL,"2007-2015
"
1905,maiden,64,NULL,NA,NULL,"2007-2015
"
1906,maiden,30,NULL,NA,NULL,"2007-2015
"
1907,maiden,88,NULL,NA,NULL,"2007-2015
"
1908,maiden,87,NULL,NA,NULL,"2007-2015
"
1909,maiden,95,NULL,NA,NULL,"2007-2015
"
1910,maiden,34,NULL,NA,NULL,"2007-2015
"
1911,maiden,50,NULL,NA,NULL,"2007-2015
"
1912,maiden,133,NULL,NA,NULL,"2007-2015
"
1913,maiden,39,NULL,NA,NULL,"2007-2015
"
1914,maiden,263,NULL,NA,NULL,"2007-2015
"
1915,maiden,133,NULL,NA,NULL,"2007-2015
"
1916,maiden,195,NULL,NA,NULL,"2007-2015
"
1917,maiden,341,NULL,NA,NULL,"2007-2015
"
1918,maiden,177,NULL,NA,NULL,"2007-2015
"
1919,maiden,112,NULL,NA,NULL,"2007-2015
"
1920,maiden,154,NULL,NA,NULL,"2007-2015
"
1926,maiden,75,NULL,NA,NULL,"2007-2015
"
1927,maiden,36,NULL,NA,NULL,"2007-2015
"
1928,maiden,82,NULL,NA,NULL,"2007-2015
"
1929,maiden,96,NULL,NA,NULL,"2007-2015
"
1930,maiden,86,NULL,NA,NULL,"2007-2015
"
1932,maiden,61,NULL,NA,NULL,"2007-2015
"
1933,maiden,130,NULL,NA,NULL,"2007-2015
"
1934,maiden,95,NULL,NA,NULL,"2007-2015
"
1935,maiden,91,NULL,NA,NULL,"2007-2015
"
1937,maiden,97,NULL,NA,NULL,"2007-2015
"
1938,maiden,35,NULL,NA,NULL,"2007-2015
"
1939,maiden,99,NULL,NA,NULL,"2007-2015
"
1940,maiden,75,NULL,NA,NULL,"2007-2015
"
1941,maiden,93,NULL,NA,NULL,"2007-2015
"
1942,maiden,57,NULL,NA,NULL,"2007-2015
"
1945,maiden,104,NULL,NA,NULL,"2007-2015
"
1946,maiden,123,NULL,NA,NULL,"2007-2015
"
1947,maiden,113,NULL,NA,NULL,"2007-2015
"
1948,maiden,87,NULL,NA,NULL,"2007-2015
"
1949,maiden,101,NULL,NA,NULL,"2007-2015
"
1950,maiden,188,NULL,NA,NULL,"2007-2015
"
1952,maiden,56,NULL,NA,NULL,"2007-2015
"
1953,maiden,72,NULL,NA,NULL,"2007-2015
"
1954,maiden,97,NULL,NA,NULL,"2007-2015
"
1955,maiden,119,NULL,NA,NULL,"2007-2015
"
1956,maiden,102,NULL,NA,NULL,"2007-2015
"
1957,maiden,71,NULL,NA,NULL,"2007-2015
"
1958,maiden,45,NULL,NA,NULL,"2007-2015
"
1959,maiden,25,NULL,NA,NULL,"2007-2015
"
1960,maiden,65,NULL,NA,NULL,"2007-2015
"
1961,maiden,56,NULL,NA,NULL,"2007-2015
"
1962,maiden,57,NULL,NA,NULL,"2007-2015
"
1964,maiden,120,NULL,NA,NULL,"2007-2015
"
1965,maiden,215,NULL,NA,NULL,"2007-2015
"
1965,maiden,232,1,130,0,"2016-2019
"
1966,maiden,157,NULL,NA,NULL,"2007-2015
"
1966,maiden,156,1,130,0,"2016-2019
"
1967,maiden,149,NULL,NA,NULL,"2007-2015
"
1967,maiden,146,1,130,0,"2016-2019
"
1972,maiden,70,NULL,NA,NULL,"2007-2015
"
1975,maiden,56,NULL,NA,NULL,"2007-2015
"
1976,maiden,68,NULL,NA,NULL,"2007-2015
"
1977,maiden,46,NULL,NA,NULL,"2007-2015
"
1978,maiden,23,NULL,NA,NULL,"2007-2015
"
1979,maiden,62,NULL,NA,NULL,"2007-2015
"
1980,maiden,77,NULL,NA,NULL,"2007-2015
"
1981,maiden,49,NULL,NA,NULL,"2007-2015
"
1982,maiden,140,NULL,NA,NULL,"2007-2015
"
1983,maiden,112,NULL,NA,NULL,"2007-2015
"
1984,maiden,120,NULL,NA,NULL,"2007-2015
"
1985,maiden,45,NULL,NA,NULL,"2007-2015
"
1986,maiden,198,NULL,NA,NULL,"2007-2015
"
1987,maiden,149,NULL,NA,NULL,"2007-2015
"
1988,maiden,157,NULL,NA,NULL,"2007-2015
"
1989,maiden,67,NULL,NA,NULL,"2007-2015
"
1990,maiden,128,NULL,NA,NULL,"2007-2015
"
1991,maiden,87,NULL,NA,NULL,"2007-2015
"
1992,maiden,58,NULL,NA,NULL,"2007-2015
"
1993,maiden,83,NULL,NA,NULL,"2007-2015
"
1994,maiden,480,NULL,NA,NULL,"2007-2015
"
1995,maiden,42,NULL,NA,NULL,"2007-2015
"
1996,maiden,88,NULL,NA,NULL,"2007-2015
"
1997,maiden,195,NULL,NA,NULL,"2007-2015
"
1998,maiden,23,NULL,NA,NULL,"2007-2015
"
1999,maiden,118,NULL,NA,NULL,"2007-2015
"
2000,maiden,97,NULL,NA,NULL,"2007-2015
"
2003,maiden,20,NULL,NA,NULL,"2007-2015
"
2004,maiden,15,NULL,NA,NULL,"2007-2015
"
2005,maiden,135,NULL,NA,NULL,"2007-2015
"
2006,maiden,158,NULL,NA,NULL,"2007-2015
"
2007,maiden,113,NULL,NA,NULL,"2007-2015
"
2008,maiden,205,NULL,NA,NULL,"2007-2015
"
2009,maiden,76,NULL,NA,NULL,"2007-2015
"
2010,maiden,177,NULL,NA,NULL,"2007-2015
"
2011,maiden,144,NULL,NA,NULL,"2007-2015
"
2012,maiden,190,NULL,NA,NULL,"2007-2015
"
2013,maiden,188,NULL,NA,NULL,"2007-2015
"
2014,maiden,100,NULL,NA,NULL,"2007-2015
"
2015,maiden,38,NULL,NA,NULL,"2007-2015
"
2016,maiden,152,NULL,NA,NULL,"2007-2015
"
2017,maiden,79,NULL,NA,NULL,"2007-2015
"
2018,maiden,125,NULL,NA,NULL,"2007-2015
"
2019,maiden,138,NULL,NA,NULL,"2007-2015
"
2020,maiden,128,NULL,NA,NULL,"2007-2015
"
2021,maiden,38,NULL,NA,NULL,"2007-2015
"
2022,maiden,155,NULL,NA,NULL,"2007-2015
"
2023,maiden,169,NULL,NA,NULL,"2007-2015
"
2024,maiden,141,NULL,NA,NULL,"2007-2015
"
2025,maiden,256,NULL,NA,NULL,"2007-2015
"
2026,maiden,198,NULL,NA,NULL,"2007-2015
"
2027,maiden,221,NULL,NA,NULL,"2007-2015
"
2028,maiden,38,NULL,NA,NULL,"2007-2015
"
2029,maiden,31,NULL,NA,NULL,"2007-2015
"
2030,maiden,136,NULL,NA,NULL,"2007-2015
"
2031,maiden,62,NULL,NA,NULL,"2007-2015
"
2032,maiden,79,NULL,NA,NULL,"2007-2015
"
2033,maiden,110,NULL,NA,NULL,"2007-2015
"
2034,maiden,114,NULL,NA,NULL,"2007-2015
"
2035,maiden,236,NULL,NA,NULL,"2007-2015
"
2036,maiden,52,NULL,NA,NULL,"2007-2015
"
2037,maiden,94,NULL,NA,NULL,"2007-2015
"
2038,maiden,38,NULL,NA,NULL,"2007-2015
"
2039,maiden,95,NULL,NA,NULL,"2007-2015
"
2040,maiden,57,NULL,NA,NULL,"2007-2015
"
2041,maiden,99,NULL,NA,NULL,"2007-2015
"
2042,maiden,53,NULL,NA,NULL,"2007-2015
"
2045,maiden,214,1,130,0,"2016-2019
"
2046,maiden,190,NULL,NA,NULL,"2007-2015
"
2047,maiden,149,NULL,NA,NULL,"2007-2015
"
2048,maiden,123,NULL,NA,NULL,"2007-2015
"
2049,maiden,139,NULL,NA,NULL,"2007-2015
"
2050,maiden,170,NULL,NA,NULL,"2007-2015
"
2051,maiden,119,NULL,NA,NULL,"2007-2015
"
2052,maiden,114,NULL,NA,NULL,"2007-2015
"
2053,maiden,166,NULL,NA,NULL,"2007-2015
"
2054,maiden,100,NULL,NA,NULL,"2007-2015
"
2055,maiden,94,NULL,NA,NULL,"2007-2015
"
2056,maiden,145,NULL,NA,NULL,"2007-2015
"
2058,maiden,159,NULL,NA,NULL,"2007-2015
"
2059,maiden,68,NULL,NA,NULL,"2007-2015
"
2060,maiden,68,NULL,NA,NULL,"2007-2015
"
2061,maiden,71,NULL,NA,NULL,"2007-2015
"
2062,maiden,148,NULL,NA,NULL,"2007-2015
"
2063,maiden,140,NULL,NA,NULL,"2007-2015
"
2064,maiden,129,NULL,NA,NULL,"2007-2015
"
2065,maiden,80,NULL,NA,NULL,"2007-2015
"
2066,maiden,43,NULL,NA,NULL,"2007-2015
"
2067,maiden,141,NULL,NA,NULL,"2007-2015
"
2068,maiden,122,NULL,NA,NULL,"2007-2015
"
2069,maiden,250,NULL,NA,NULL,"2007-2015
"
2070,maiden,54,NULL,NA,NULL,"2007-2015
"
2071,maiden,118,NULL,NA,NULL,"2007-2015
"
2072,maiden,110,NULL,NA,NULL,"2007-2015
"
2073,maiden,34,NULL,NA,NULL,"2007-2015
"
2074,maiden,109,1,130,0,"2016-2019
"
2075,maiden,66,NULL,NA,NULL,"2007-2015
"
2075,maiden,67,1,130,0,"2016-2019
"
2076,maiden,47,NULL,NA,NULL,"2007-2015
"
2076,maiden,50,1,130,0,"2016-2019
"
2077,maiden,55,NULL,NA,NULL,"2007-2015
"
2077,maiden,56,1,130,0,"2016-2019
"
2078,maiden,111,NULL,NA,NULL,"2007-2015
"
2079,maiden,32,NULL,NA,NULL,"2007-2015
"
2080,maiden,46,1,130,0,"2016-2019
"
2081,maiden,143,1,130,0,"2016-2019
"
2082,maiden,129,1,130,0,"2016-2019
"
2083,maiden,192,1,130,0,"2016-2019
"
2084,multistem,300,2,130,0,"2016-2019
"
2085,maiden,162,1,130,0,"2016-2019
"
2086,maiden,51,1,130,0,"2016-2019
"
2087,maiden,109,1,130,0,"2016-2019
"
2088,multistem,94,2,100,0,"2016-2019
"
2089,maiden,58,1,130,0,"2016-2019
"
2090,maiden,300,NULL,NA,NULL,"2007-2015
"
2090,maiden,426,1,130,0,"2016-2019
"
2091,maiden,144,1,130,0,"2016-2019
"
2092,maiden,80,1,130,0,"2016-2019
"
2093,maiden,99,NULL,NA,NULL,"2007-2015
"
2094,maiden,80,NULL,NA,NULL,"2007-2015
"
2095,maiden,114,NULL,NA,NULL,"2007-2015
"
2096,maiden,119,NULL,NA,NULL,"2007-2015
"
2097,maiden,245,NULL,NA,NULL,"2007-2015
"
2098,maiden,83,NULL,NA,NULL,"2007-2015
"
2099,maiden,118,NULL,NA,NULL,"2007-2015
"
2100,maiden,64,NULL,NA,NULL,"2007-2015
"
2101,maiden,73,NULL,NA,NULL,"2007-2015
"
2102,maiden,169,NULL,NA,NULL,"2007-2015
"
2103,maiden,192,NULL,NA,NULL,"2007-2015
"
2104,maiden,180,NULL,NA,NULL,"2007-2015
"
2105,maiden,79,NULL,NA,NULL,"2007-2015
"
2106,maiden,52,NULL,NA,NULL,"2007-2015
"
2107,maiden,230,NULL,NA,NULL,"2007-2015
"
2108,maiden,195,NULL,NA,NULL,"2007-2015
"
2110,maiden,206,NULL,NA,NULL,"2007-2015
"
2111,maiden,34,NULL,NA,NULL,"2007-2015
"
2112,maiden,24,NULL,NA,NULL,"2007-2015
"
2113,maiden,77,NULL,NA,NULL,"2007-2015
"
2114,maiden,26,NULL,NA,NULL,"2007-2015
"
2115,maiden,47,NULL,NA,NULL,"2007-2015
"
2116,maiden,62,NULL,NA,NULL,"2007-2015
"
2117,maiden,73,NULL,NA,NULL,"2007-2015
"
2118,maiden,67,NULL,NA,NULL,"2007-2015
"
2119,maiden,42,NULL,NA,NULL,"2007-2015
"
2120,maiden,67,NULL,NA,NULL,"2007-2015
"
2121,maiden,41,NULL,NA,NULL,"2007-2015
"
2122,maiden,70,NULL,NA,NULL,"2007-2015
"
2123,maiden,54,NULL,NA,NULL,"2007-2015
"
2124,maiden,56,NULL,NA,NULL,"2007-2015
"
2125,maiden,101,NULL,NA,NULL,"2007-2015
"
2126,maiden,128,NULL,NA,NULL,"2007-2015
"
2127,maiden,84,NULL,NA,NULL,"2007-2015
"
2128,maiden,40,NULL,NA,NULL,"2007-2015
"
2129,maiden,37,NULL,NA,NULL,"2007-2015
"
2130,maiden,68,NULL,NA,NULL,"2007-2015
"
2131,maiden,52,NULL,NA,NULL,"2007-2015
"
2132,maiden,37,NULL,NA,NULL,"2007-2015
"
2133,maiden,29,NULL,NA,NULL,"2007-2015
"
2134,maiden,37,NULL,NA,NULL,"2007-2015
"
2135,maiden,41,NULL,NA,NULL,"2007-2015
"
2136,maiden,127,NULL,NA,NULL,"2007-2015
"
2137,maiden,108,NULL,NA,NULL,"2007-2015
"
2138,maiden,86,NULL,NA,NULL,"2007-2015
"
2139,maiden,87,NULL,NA,NULL,"2007-2015
"
2140,maiden,55,NULL,NA,NULL,"2007-2015
"
2141,maiden,95,NULL,NA,NULL,"2007-2015
"
2142,maiden,89,NULL,NA,NULL,"2007-2015
"
2143,maiden,107,NULL,NA,NULL,"2007-2015
"
2144,maiden,58,NULL,NA,NULL,"2007-2015
"
2145,maiden,97,NULL,NA,NULL,"2007-2015
"
2146,maiden,82,NULL,NA,NULL,"2007-2015
"
2147,maiden,88,NULL,NA,NULL,"2007-2015
"
2148,maiden,49,NULL,NA,NULL,"2007-2015
"
2149,maiden,138,NULL,NA,NULL,"2007-2015
"
2150,maiden,130,NULL,NA,NULL,"2007-2015
"
2151,maiden,54,NULL,NA,NULL,"2007-2015
"
2152,maiden,87,NULL,NA,NULL,"2007-2015
"
2153,maiden,132,NULL,NA,NULL,"2007-2015
"
2153,maiden,142,1,130,0,"2016-2019
"
2154,maiden,46,NULL,NA,NULL,"2007-2015
"
2155,maiden,80,NULL,NA,NULL,"2007-2015
"
2156,maiden,95,NULL,NA,NULL,"2007-2015
"
2157,maiden,124,NULL,NA,NULL,"2007-2015
"
2158,maiden,154,NULL,NA,NULL,"2007-2015
"
2159,maiden,183,NULL,NA,NULL,"2007-2015
"
2160,maiden,145,NULL,NA,NULL,"2007-2015
"
2161,maiden,97,NULL,NA,NULL,"2007-2015
"
2162,maiden,160,NULL,NA,NULL,"2007-2015
"
2163,maiden,52,NULL,NA,NULL,"2007-2015
"
2164,maiden,102,NULL,NA,NULL,"2007-2015
"
2165,maiden,300,NULL,NA,NULL,"2007-2015
"
2166,maiden,116,NULL,NA,NULL,"2007-2015
"
2167,maiden,64,NULL,NA,NULL,"2007-2015
"
2168,maiden,161,NULL,NA,NULL,"2007-2015
"
2169,maiden,108,NULL,NA,NULL,"2007-2015
"
2170,maiden,137,NULL,NA,NULL,"2007-2015
"
2171,maiden,102,NULL,NA,NULL,"2007-2015
"
2172,maiden,114,NULL,NA,NULL,"2007-2015
"
2173,maiden,114,NULL,NA,NULL,"2007-2015
"
2174,maiden,136,NULL,NA,NULL,"2007-2015
"
2175,maiden,158,NULL,NA,NULL,"2007-2015
"
2176,maiden,66,NULL,NA,NULL,"2007-2015
"
2177,maiden,105,NULL,NA,NULL,"2007-2015
"
2178,maiden,135,NULL,NA,NULL,"2007-2015
"
2179,maiden,150,NULL,NA,NULL,"2007-2015
"
2180,maiden,142,NULL,NA,NULL,"2007-2015
"
2181,maiden,99,NULL,NA,NULL,"2007-2015
"
2182,maiden,129,NULL,NA,NULL,"2007-2015
"
2183,maiden,72,NULL,NA,NULL,"2007-2015
"
2184,maiden,37,NULL,NA,NULL,"2007-2015
"
2185,maiden,148,NULL,NA,NULL,"2007-2015
"
2186,maiden,74,NULL,NA,NULL,"2007-2015
"
2187,maiden,61,NULL,NA,NULL,"2007-2015
"
2188,maiden,81,NULL,NA,NULL,"2007-2015
"
2189,maiden,106,NULL,NA,NULL,"2007-2015
"
2190,maiden,30,NULL,NA,NULL,"2007-2015
"
2191,maiden,125,NULL,NA,NULL,"2007-2015
"
2192,maiden,103,NULL,NA,NULL,"2007-2015
"
2193,maiden,85,NULL,NA,NULL,"2007-2015
"
